업종명,인허가일자,업소명,소재지도로명주소,소재지지번주소,영업장면적,건물내부면적,건물외부면적,업소소재지전화,업태명
휴게음식점,2018-04-09,카페에니어,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 2층 217호 (마곡동)",서울특별시 강서구 마곡동 757-0 두산더랜드파크 (지상 2층) A동 217호,58.63,58.63,0,  02-3662-4939,커피숍
휴게음식점,2018-04-25,(주)모두락,"서울특별시 강서구 하늘길 70, 항공지원센터 3층 (과해동)",서울특별시 강서구 과해동 676 항공지원센터 (지상 3층) ,28.14,28.14,0,02-1111-1111,커피숍
휴게음식점,2018-04-30,홉슈크림,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 지하 1층 (방화동)","서울특별시 강서구 방화동 886-0 김포공항, 롯데몰, 스카이시티 (지하 1층) ",64.44,64.44,0,  02-6116-5461,커피숍
휴게음식점,2018-04-30,솔카페,"서울특별시 강서구 방화대로 352, 1층 4-C호 (방화동)",서울특별시 강서구 방화동 273-7 (지상 1층) 4-C호,12.9,12.9,0,02-1111-1111,커피숍
휴게음식점,2018-05-03,우노(UNO),"서울특별시 강서구 곰달래로57길 13, 1층 (화곡동)",서울특별시 강서구 화곡동 798-22 (지상 1층) ,13.22,13.22,0,02-1111-1111,커피숍
휴게음식점,2018-05-04,코오롱엘에스아이(주),"서울특별시 강서구 마곡동로 110, 코오롱one&only타워 8층 (마곡동)",서울특별시 강서구 마곡동 788 코오롱one&only타워 (지상 8층) ,32.75,32.75,0,  02-2199-1916,커피숍
휴게음식점,2018-05-14,라니네,"서울특별시 강서구 곰달래로33길 62, 1층 (화곡동)",서울특별시 강서구 화곡동 453-2 (지상 1층) ,37.8,37.8,0,02-1111-1111,커피숍
휴게음식점,2018-05-14,디자인에버(주),"서울특별시 강서구 국회대로7길 176, 1층 (화곡동)",서울특별시 강서구 화곡동 880-10 (지상 1층) ,10,10,0,  02-2646-6283,커피숍
휴게음식점,2018-05-30,오늘도열었을거야,"서울특별시 강서구 화곡로13길 104, A동 1층 (화곡동)",서울특별시 강서구 화곡동 1016-36 (지상 1층) ,22.19,22.19,0,02-1111-1111,커피숍
휴게음식점,2018-06-18,씨유 화곡월정점,"서울특별시 강서구 월정로 156, 평화빌딩 1층 (화곡동)",서울특별시 강서구 화곡동 360-17 평화빌딩 (지상 1층) ,3.3,3.3,0,  02-2065-1309,커피숍
휴게음식점,2018-06-18,스타벅스 우장산역점,"서울특별시 강서구 강서로 267, 송화쇼핑센터 1층 014~017호 (내발산동)",서울특별시 강서구 내발산동 719-6 송화쇼핑센터 (지상 1층) 014~017호,244.4,244.4,0,  02-3015-1180,커피숍
휴게음식점,2018-06-20,카페 우드진,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 1층 113호 (마곡동)",서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 (지상 1층) 113호,41.4,41.4,0,02-1111-1111,커피숍
휴게음식점,2018-06-21,커피에반하다 방화역점,"서울특별시 강서구 금낭화로23길 8, 1층 117,124호 (방화동, 방화7단지동성아파트)",서울특별시 강서구 방화동 817 방화7단지동성아파트 (지상 1층) ,33.12,33.12,0,02-1111-1111,커피숍
휴게음식점,2018-06-25,커피볶는카페어썸,"서울특별시 강서구 공항대로 549, 1층층 (염창동)",서울특별시 강서구 염창동 272-9 (지상 1층) ,59.5,59.5,0,  02-6053-6698,커피숍
휴게음식점,2018-07-17,더썬카페,"서울특별시 강서구 화곡로63길 31, 모노씨티빌등촌 1층 101호 (등촌동)",서울특별시 강서구 등촌동 658 모노씨티빌등촌 ,56.68,56.68,0,02-1111-1111,커피숍
휴게음식점,2018-07-17,타이트로프(Tight Rope),"서울특별시 강서구 우현로 32, 좋은교회 1층 (화곡동)",서울특별시 강서구 화곡동 79-0 좋은교회 (지상 1층) ,33,33,0,  02-2602-7907,커피숍
휴게음식점,2018-07-24,메가커피 화곡역점,"서울특별시 강서구 화곡로 160, 1층 (화곡동)",서울특별시 강서구 화곡동 1074-24 (지상 1층) ,55.04,55.04,0,  02-2065-3722,커피숍
휴게음식점,2018-07-25,공차 김포공항국제선,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 2층 (방화동)","서울특별시 강서구 방화동 886 김포공항, 롯데몰, 스카이시티 (지상 2층) ",97.5,97.5,0, 070-7722-8866,커피숍
휴게음식점,2018-07-26,레오,"서울특별시 강서구 공항대로51길 24, 101동 1층 101호 (등촌동, 세븐빌)",서울특별시 강서구 등촌동 653 세븐빌 (지상 1층) 101동 101호,15.93,15.93,0,02-1111-1111,커피숍
휴게음식점,2018-07-26,광커피,"서울특별시 강서구 등촌로5길 21, 1층 (화곡동)",서울특별시 강서구 화곡동 777-11 (지상 1층) ,92.69,92.69,0,  02-2651-4080,커피숍
휴게음식점,2018-07-27,커피에반하다 송정역점,"서울특별시 강서구 공항대로 43, 준명빌딩 1층 (공항동)",서울특별시 강서구 공항동 27-1 준명빌딩 (지상 1층) ,63.66,63.66,0,02-1111-1111,커피숍
휴게음식점,2018-07-30,스타벅스 마곡사이언스타워R점,"서울특별시 강서구 마곡동로 62, 마곡사이언스타워 1~2층 101~103,204호 (마곡동)",서울특별시 강서구 마곡동 796-3 마곡사이언스타워 (지상 1~2층) ,391.8,391.8,0,  02-2659-3585,커피숍
휴게음식점,2018-08-03,마로네,"서울특별시 강서구 화곡로63길 125, 윤준빌딩 1층 (등촌동)",서울특별시 강서구 등촌동 663-7 윤준빌딩 (지상 1층) ,33,33,0,02-1111-1111,커피숍
휴게음식점,2018-08-07,투브이(Two.V),"서울특별시 강서구 강서로39길 13, 2층 (화곡동)",서울특별시 강서구 화곡동 1034-12 (지상 2층) ,80.33,80.33,0,02-1111-1111,커피숍
휴게음식점,2018-08-14,더마카롱,"서울특별시 강서구 강서로16길 32, 화창빌딩 1층 (화곡동)",서울특별시 강서구 화곡동 341-16 화창빌딩 (지상 1층) ,29.47,29.47,0,02-1111-1111,커피숍
휴게음식점,2018-08-22,고양이별캣카페,"서울특별시 강서구 강서로 391, 문영비즈웍스 9층 903호 (마곡동)",서울특별시 강서구 마곡동 794 문영비즈웍스 (지상 9층) 903호,8,8,0,  02-2658-6065,커피숍
휴게음식점,2018-08-28,커피콩,"서울특별시 강서구 강서로 206, 1층 (화곡동)",서울특별시 강서구 화곡동 1026-12 (지상 1층) ,6,6,0,02-1111-1111,커피숍
휴게음식점,2018-08-30,볼원락볼링장,"서울특별시 강서구 강서로54길 42, 2층 (등촌동)",서울특별시 강서구 등촌동 672-0 (지상 2층) ,6.6,6.6,0,  02-3662-6868,커피숍
휴게음식점,2018-08-31,미소커핑,"서울특별시 강서구 곰달래로31다길 9, 1층 101호 (화곡동, 예은빌)",서울특별시 강서구 화곡동 452-20 예은빌 (지상 1층) 101호,28.42,28.42,0,  02-2693-3330,커피숍
휴게음식점,2018-09-04,늘봄에,"서울특별시 강서구 양천로17길 27-2, 2동 101호 (방화동, 갤럭시트윈빌)",서울특별시 강서구 방화동 453-30 갤럭시트윈빌 2동 101호,25.56,25.56,0,  02-2666-8188,커피숍
휴게음식점,2018-09-10,카페 팬시,"서울특별시 강서구 화곡로64길 82, 1층 (등촌동)",서울특별시 강서구 등촌동 654-13 (지상 1층) ,26.42,26.42,0,02-6014-1252,커피숍
휴게음식점,2018-09-21,(주)파리크라상 잠바주스 김포공항국내선점,"서울특별시 강서구 하늘길 112, 국내선청사 2층 (공항동)",서울특별시 강서구 공항동 1373-5 국내선청사 (지상 2층) ,68.73,68.73,0,  02-2665-8933,커피숍
휴게음식점,2018-09-21,일리카페 김포공항 테라스점,"서울특별시 강서구 하늘길 112, 김포공항 국내선청사 4층 (공항동)",서울특별시 강서구 공항동 1373-5 김포공항 국내선청사 4층 ,55.11,55.11,0,  02-2662-1283,커피숍
휴게음식점,2018-09-27,밤부커피디엔에이 발산점,"서울특별시 강서구 강서로 307, 서울스타병원빌딩 1층 103~104호 (내발산동)",서울특별시 강서구 내발산동 678-7 서울스타병원빌딩 (지상 1층) 103~104호,90.06,90.06,0,02-1111-1111,커피숍
휴게음식점,2018-09-28,아마도(AMADO),"서울특별시 강서구 등촌로 147, 유석빌딩 1층 (등촌동)",서울특별시 강서구 등촌동 560-11 유석빌딩 ,49.5,49.5,0,02-1111-1111,커피숍
휴게음식점,2018-10-01,카페오키드,"서울특별시 강서구 마곡동로 161, 서울식물원 어린이정원학교 2층 (마곡동)",서울특별시 강서구 마곡동 812 서울식물원 어린이정원학교 2층 ,36,36,0,  02-2868-0388,커피숍
휴게음식점,2018-10-02,코레우리(Coreuri),"서울특별시 강서구 마곡동로 161, 서울식물원 식물문화센터 1층 (마곡동)",서울특별시 강서구 마곡동 812-0 서울식물원 식물문화센터 (지상 1층) ,370,370,0, 031- 634-0328,커피숍
휴게음식점,2018-10-08,보라크레페,"서울특별시 강서구 강서로 263-28, 1층 (내발산동)",서울특별시 강서구 내발산동 717-31 1층 ,42.18,42.18,0,02-1111-1111,커피숍
휴게음식점,2018-10-08,카페게이트 마곡중앙점,"서울특별시 강서구 공항대로 219, 센테니아 1층 104호 (마곡동)",서울특별시 강서구 마곡동 774-3 센테니아 (지상 1층) 104호,36.26,36.26,0,02-1111-1111,커피숍
휴게음식점,2018-10-11,스트릿츄러스 김포공항롯데몰,"서울특별시 강서구 하늘길 38, 김포공항 롯데몰 MF층 (방화동)",서울특별시 강서구 방화동 886-0 김포공항 롯데몰 (지하 1층) ,17.78,17.78,0,02-1111-1111,커피숍
휴게음식점,2018-10-15,메가엠지씨커피 까치산역점,"서울특별시 강서구 강서로 33, 1층 (화곡동)",서울특별시 강서구 화곡동 343-61 (지상 1층) ,53,53,0,  02-2697-0010,커피숍
휴게음식점,2018-10-22,커피 이레,"서울특별시 강서구 금낭화로 287-10, 강서농협하나로마트 1층 (방화동)",서울특별시 강서구 방화동 829-2 강서농협하나로마트 (지상 1층) ,7.5,7.5,0,02-1111-1111,커피숍
휴게음식점,2018-10-23,시크릿쥬쥬엔또봇키즈까페 발산점,"서울특별시 강서구 공항대로 222, 발산W타워 4층 410~411호 (마곡동)",서울특별시 강서구 마곡동 800-4 발산W타워 410호,92.17,92.17,0,02-1111-1111,커피숍
휴게음식점,2018-10-29,커피아리아,"서울특별시 강서구 등촌로 193-2, 1층 (등촌동)",서울특별시 강서구 등촌동 511-11 (지상 1층) ,33,33,0,02-1111-1111,커피숍
휴게음식점,2018-10-29,유오유(UOU),"서울특별시 강서구 양천로57길 13, 시드프라자 지하1층 B109호 (가양동)",서울특별시 강서구 가양동 1479-4 시드프라자 B109호,23.14,23.14,0,02-1111-1111,커피숍
휴게음식점,2018-10-30,카페루시,"서울특별시 강서구 공항대로 213, 보타닉파크타워2 1층 112호 (마곡동)",서울특별시 강서구 마곡동 774-2 보타닉파크타워2 (지상 1층) 112호,38.61,38.61,0,02-1111-1111,커피숍
휴게음식점,2018-10-30,샌블리,"서울특별시 강서구 강서로17길 134, 영주빌딩 1층 (화곡동)",서울특별시 강서구 화곡동 359-63 영주빌딩 (지상 1층) ,26,26,0,  02-2696-7696,커피숍
휴게음식점,2018-10-31,디유케이커피(DUK COFFEE),"서울특별시 강서구 양천로 401, 강서한강자이타워 A동 1층 106-1호 (가양동)",서울특별시 강서구 가양동 1498 강서한강자이타워 A동 106-1호,53.06,53.06,0,  02-2638-5455,커피숍
휴게음식점,2018-11-08,카카오독,"서울특별시 강서구 곰달래로60길 33, 지하 1층 (화곡동)",서울특별시 강서구 화곡동 782-11 (지하 1층) ,16.5,16.5,0,02-1111-1111,커피숍
휴게음식점,2018-11-21,이디야까치산로점,"서울특별시 강서구 까치산로 182, 1층 101~102호 (화곡동)",서울특별시 강서구 화곡동 1167-0 (지상 1층) 101~102호,90.84,90.84,0,02-1111-1111,커피숍
휴게음식점,2018-11-21,보드멜,"서울특별시 강서구 공항대로 140, 판매2동 1층 101호 (마곡동, 마곡엠밸리12단지)",서울특별시 강서구 마곡동 746-1 마곡엠밸리12단지 (지상 1층) 판매2동 101호,26.42,26.42,0,02-1111-1111,커피숍
휴게음식점,2018-11-27,투썸플레이스 마곡나루역점,"서울특별시 강서구 마곡중앙5로 6, 마곡나루역보타닉푸르지오시티 1~2층 157,158,239,240호 (마곡동)",서울특별시 강서구 마곡동 760-0 마곡나루역보타닉푸르지오시티 (지상 1~2층) 157~240호,260.41,260.41,0,  02-2658-2377,커피숍
휴게음식점,2018-12-06,빌리엔젤 마곡점,"서울특별시 강서구 마곡동로 62, 마곡사이언스타워 1층 107~108호 (마곡동)",서울특별시 강서구 마곡동 796-3 외 1필지 마곡사이언스타워 (지상 1층) 107~1호,107.37,107.37,0,  02-3663-6864,커피숍
휴게음식점,2018-12-12,릴리앤리야,"서울특별시 강서구 허준로 217, 가양테크노타운 11층 1112호 (가양동)",서울특별시 강서구 가양동 1487 가양테크노타운 1112호,38.61,38.61,0,  02-2068-8088,커피숍
휴게음식점,2018-12-17,컴포즈커피 마곡나루점,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 1층 109호 (마곡동)",서울특별시 강서구 마곡동 757-0 두산더랜드파크 (지상 1층) A동 109호,44.34,44.34,0,02-1111-1111,커피숍
휴게음식점,2018-12-21,파스쿠찌 김포공항국내선점,"서울특별시 강서구 하늘길 112, 국내선청사 3층 (공항동)",서울특별시 강서구 공항동 1373-5 국내선청사 (지상 3층) ,105.11,105.11,0,  02-2665-8497,커피숍
휴게음식점,2018-12-26,커피 내풀로,"서울특별시 강서구 화곡로61길 109, 천수빌딩 1층 (등촌동)",서울특별시 강서구 등촌동 664-11 천수빌딩 (지상 1층) ,75.92,75.92,0,02-1111-1111,커피숍
휴게음식점,2018-12-27,위한커피,"서울특별시 강서구 등촌로53길 11, 2층 (등촌동)",서울특별시 강서구 등촌동 509-11 (지상 1층) ,10,10,0,02-1111-1111,커피숍
휴게음식점,2019-01-04,핸즈업커피 (가양역점),"서울특별시 강서구 공항대로45길 63, 1층 101호 (등촌동)",서울특별시 강서구 등촌동 639-23 ,46.3,46.3,0,02-1111-1111,커피숍
휴게음식점,2019-01-11,익스큐즈미,"서울특별시 강서구 마곡동로 56, 건와빌딩 1층 (마곡동)",서울특별시 강서구 마곡동 797-6 건와빌딩 (지상 1층) ,120.12,120.12,0, 070-4247-2019,커피숍
휴게음식점,2019-01-17,"카페,1층102호","서울특별시 강서구 공항대로 382, 상가동 1층 102호 (화곡동, 우장산롯데캐슬아파트)",서울특별시 강서구 화곡동 1145-0 우장산롯데캐슬아파트 (지상 1층) 상가동 102호,15.17,15.17,0,  02-2697-2697,커피숍
휴게음식점,2019-01-18,카페오월,"서울특별시 강서구 초록마을로 36, 1층 103호 (화곡동, 한성타운)",서울특별시 강서구 화곡동 59-9 한성타운 (지상 1층) 103호,30,30,0,  02-2603-0201,커피숍
휴게음식점,2019-01-24,바른마카롱,"서울특별시 강서구 등촌로39가길 28-9, 다담가 1층 102호 (등촌동)",서울특별시 강서구 등촌동 515-21 다담가 (지상 1층) 102호,21.5,21.5,0,02-1111-1111,커피숍
휴게음식점,2019-01-24,CGV등촌 투썸플레이스,"서울특별시 강서구 공항대로45길 63, 3층 (등촌동)",서울특별시 강서구 등촌동 639-23 (지상3층) ,69.29,69.29,0,  02-3665-9064,커피숍
휴게음식점,2019-01-25,컵(CUP) 커피,"서울특별시 강서구 마곡중앙2로 5, 1층 107-1호 (마곡동)",서울특별시 강서구 마곡동 799-6 1층 107-1호,26.55,26.55,0,02-1111-1111,커피숍
휴게음식점,2019-02-01,플라워링 트리(FLOWERING TREE),"서울특별시 강서구 화곡로26가길 11, 101호 (화곡동)",서울특별시 강서구 화곡동 1079 101호,49.61,49.61,0,02-1111-1111,커피숍
휴게음식점,2019-02-07,아리미 디저트(arimi dessert),"서울특별시 강서구 마곡중앙로 165, 안강프라이빗타워 3층 306호 (마곡동)",서울특별시 강서구 마곡동 757-5 안강프라이빗타워 3층 306호 ,48.8,48.8,0,02-1111-1111,커피숍
휴게음식점,2019-02-15,와플대학 화곡본캠퍼스,"서울특별시 강서구 까치산로10길 24, 1층 (화곡동)",서울특별시 강서구 화곡동 61-176 (지상 1층) ,49.87,49.87,0,02-1111-1111,커피숍
휴게음식점,2019-02-19,카페해,"서울특별시 강서구 우장산로 13, 1층 108호 (내발산동, 천우네오젠아파트)",서울특별시 강서구 내발산동 665-17 천우네오젠아파트 ,45.98,45.98,0,02-1111-1111,커피숍
휴게음식점,2019-03-05,프리키(Freaky),"서울특별시 강서구 강서로45길 39, 1층 101호 (화곡동)",서울특별시 강서구 화곡동 1008-13 (지상 1층) 101호,40.47,40.47,0,02-1111-1111,커피숍
